sentiment,text
"# needs someone # conservative , confident , respectfully listens , not arrogant @ rushlimbaugh says @ @",0
@ based on your 'm slightly thankful skipped the # yesterday evening,0
"@ , did you file a workman 's claim after @ smashed you last night ? # # tcot @ hardball",0
@ ur complaining so much about being targeted but do u think that when ur president u wo n't be targeted ? #,0
which is fair and balanced #,0
@ : : are you `` pro-life '' if you would let a woman die rather than receive an abortion ? # # …,0
"! @ % m straight ! the sexist , misogynistic & amp ; racist tones . sad state of affairs . # https :",0
@ : looks like someone put a suit on a sigh . #,0
"@ : # we 'll talk race , activism # # # # on # @ http :",0
@ : has candidates who deleted subpoenaed emails . # #,0
is waking up ! ! #,1
@ treated @ like the little gnat he is . # # tcot # trump # #,1
@ : like needs to be taken out back . # #,0
"@ : men could become pregnant , , these answers would be different #",0
this bullshit when picking a president # . # stupid # marines http :,0
@ : did n't watch the # last night so today got to wake up still liking myself and humanity in general .,0
@ : @ `` declares @ the # winner '' http :,1
"the # , it 's the only jam that seems appropriate . @ @ kendricklamar # # music # np http :",0
on the show : '' have lost all respect for . '' # #,0
@ nerdist : constantly looks like he 's trying to push out a fart . #,0
boys imagine themselves in the ? help us all . # # debate # houseofcards,0
and the absolute disrespect of @ by the candidates in the # was !,0
on # making all about # win lose . # # https :,0
@ : `` military is not a social experiment . purpose of the military is to kill people and break things . '',1
checking ( for those just recovering from last night 's # # ) http :,0
`` was more of an inquisition than it was a debate '' says about moderators questioning @ at #,0
"n't like # before the debates , like him even less now . #",0
trying but it ai n't working . saw through your focus groups & amp ; @ last night . # https :,0
! schools @ on when life begins : https : # # #,1
"@ : man who wants to take on , , and ca n't even handle a few tough debate questions by . #",0
"stuff : say asked good questions , caller just now on talk radio said he `` lost respect '' for . #",0
@ : you grew up broker than everyone else then why do you hate the poor so much ? # #,0
@ : : @ @ focus group : http : cc : @ # # …,1
@ : am more committed than ever to support nominee thanks to # and any `` '' who even hesitates is not a,1
@ : not pretend the bar for is very high now . somewhere between and syphilis # # tcot,0
is a fucking national treasure . @ # # # # # #,1
@ : ? # http :,1
@ : calls planes `` aviation assets '' is what happens when you wear glasses to improve your . #,0
@ : . @ wins # ! # # # # http :,1
"# the world leaders said `` put the bombs away , these guys will destroy themselves . '' # #",0
"mom this morning , `` so who won the debate ? ! '' . : `` did '' #",0
@ : @ @ do n't mind hardball questions but do n't like an ambush aimed at taking someone out of the,0
one summed it up better than # . # https :,1
@ : one # question at # ? we spent a half hour talking about fences ? ? http :,0
went from experimenting on patients in mental institutions to working for # #,0
"@ : , , your hero did n't even win the steak knives last night , know what 'm sayin ' here ? #",0
"'m impressed by @ . 's classy , inspires confidence & amp ; trustworthiness . saw her dominate `` happy hour '' . #",1
"@ : must be awful living with the paranoid worldview presented at the # . guys need therapy , not public",0
@ : hate the phrase `` just ca n't '' but 'm pretty close to feeling that way about this question . #,0
"@ : women take note : @ @ justified his attacks on women at the # , not man on",0
is another one ! is taken a ! # @ https :,0
@ : image best sums up my thoughts regarding last night 's # http :,0
everyone watching the # last night felt after any of the candidates gave an answer to any question ! https :,0
"# ? @ moderators prep # coming ? nbc cnn more , # @",0
"@ : do n't know who won the debate , but @ definitely won the award for `` best # live tweeting ''",1
@ : # spent # night hanging out with a rude rapper & amp ; reality show queen who 's claim to fame is a sex,0
@ : dies in womb after weeks ? & amp ; for you . # thinks you should carry it full term . #,0
"@ got his clock cleaned last night . , bye . # debate #",0
"http : ! , one ! ! ! #",0
@ : the winner of the # is : http :,0
@ : me help @ they wanted proof from : # http : http :,0
@ : 'til you hear him in a ! # # https :,1
@ : not mentioned tonight at # : inequality wage change rights leave,0
@ : is the biggest shit show 've ever seen . on stage looks like they got their ass kicked in the,0
@ : anyone thinks is going to secure the border and stop sanctuary cities their smoking crack . #,0
@ you did a good job articulating the issues . #,1
"@ : substantive conversation about income inequality , declining wages , social security or race and minorities . #",0
@ : : `` you really let a mother die rather than have an abortion ? ” you freaking kidding me ? #,0
@ : show . # http :,0
@ : `` think future generations will look back and call us barbarians for killing millions of babies . '' ~ @ # …,0
@ : non-profit exec @ @ legally ca n't do partisan demonizing @,0
"# ignored ’ s million poor , but didn ’ t stop the candidates from mentioning “ immigration ” and “ illegal ” as the real threat",0
@ : # so the debate for comes down to who is the best insulter of + sized irrelevant lesbians ? & amp ; youre doing,0
@ : has spoken the # truth ! # # http :,1
@ : # # # and last planned # #,0
"'s good that had their logo all over the debate last night , otherwise their brand awareness might have suffered . #",0
@ showed at the # she has no biz being a moderator . is an interviewer and nothing else . @ failed last night .,0
's the most retweeted comment of the # ? it 's more truthful than anything any candidate said https :,1
learned that i cant watch the # before bed # nightmares # #,0
`` @ : . @ : “ best closing statement was @ ” # # http : '' . . . i so agree !,1
"@ : leaders praise debate performances . 's , not so much . http : # #",0
@ @ not a peep from them 's because they take $ $ from oil & amp ; gas ! would they # #,0
"@ , @ is definitely the nominee # have been waiting for ! # tcot # #",1
kept his points tight and clean but want to see him run the clock longer in the next debate . #,1
are trying to keep out of the debate like they did with his father . # # tcot # tlot http :,0
"@ : , so much for 's theory about the of ' lol . # # http :",0
@ : # ? has @ leading with % . # # http :,1
@ has issues with women ex wives & amp ; a daughter has daughters wife & amp ; is # # msnbc # cnn,0
"@ course . 'd be cool to see which users ranked highest for # tweets , too . all , we 're the tweeters .",1
moment of the # last night : telling to go get another hug from .,1
"@ : says that folks are trying to start a race war . he talking about # , or folks like",0
! `` @ dedicated & lt ; of debate to about ways black has been under attack '' # http :,0
"was pretty impressed by , , and in the primetime debate last night . #",1
'm still convinced that no amount of sage in the world could 've extinguished the bad energy and negative vibes at the # last night,0
up if you would want to read a sequel to 's `` '' covering the past years . #,0
@ : read @ 's early morning rants . . are reasons why it 's not recommended to mix drugs,0
"@ : , this was my favorite moment from last night . # http :",1
"@ : you watch the # , pray for the future of this nation and that would turn back to . #",1
'm quite certain that the @ is working for @ . is his mission to get her elected . #,0
@ : @ want a # trump for president shirt ! ! ! #,1
@ : winner is clear : @ # http :,1
@ : with @ after last nights # @ showed her true colors but @ shined ! #,1
@ : # is like watching a bunch of chimps throw their own shit at each other .,0
